lat,lon,type,
-74.15586,40.563774,1
-74.01051,40.613895,1
-74.11149,40.568764,1
-74.09396,40.624332,1
-74.076454,40.601006,1
-74.16689,40.560474,1
-74.1437,40.55243,1
-73.9956,40.60023,1
-74.023964,40.61516,1
-74.01212,40.62958,1
-73.97655,40.57529,1
-74.02053,40.618057,1
-74.1522,40.557545,1
-74.00523,40.618973,1
-74.132065,40.623386,1
-74.07493,40.60322,1
-74.095924,40.63172,1
-74.01393,40.614063,1
-74.0746,40.613087,1
-74.09598,40.64481,1
-74.205,40.5365,1
-74.11539,40.60398,1
-74.21102,40.519936,1
-74.12126,40.62782,1
-74.03365,40.61283,1
-74.16103,40.555824,1
-74.03049,40.61758,1
-74.0867,40.634533,1
-74.19864,40.518826,1
-74.00784,40.62681,1
-74.00813,40.629974,1
-73.98657,40.598522,1
-74.11404,40.572754,1
-74.17088,40.54446,1
-74.02053,40.618057,1
-74.11023,40.634735,1
-74.00947,40.62524,1
-74.01098,40.63068,1
-74.069336,40.61246,1
-74.08831,40.60111,1
-74.02389,40.633724,1
-74.02453,40.632168,1
-74.02686,40.62646,1
-74.11489,40.57548,1
-74.11904,40.575413,1
-74.11002,40.620686,1
-74.14246,40.56969,1
-74.07781,40.57925,1
-74.02836,40.6228,1
-74.11123,40.629684,1
-74.00703,40.632107,1
-74.19276,40.554085,1
-74.02829,40.637466,1
-74.179955,40.551876,1
-74.092125,40.586494,1
-74.09965,40.588387,1
-74.16814,40.52664,1
-74.08477,40.615105,1
-74.01467,40.623688,1
-74.019325,40.619213,1
-74.0893,40.646458,1
-74.10707,40.61505,1
-74.10081,40.610107,1
-74.15512,40.56494,1
-74.10018,40.612114,1
-74.102325,40.577946,1
-73.98522,40.578938,1
-74.114876,40.602135,1
-74.13047,40.630898,1
-74.18104,40.551735,1
-74.00923,40.63063,1
-74.10864,40.571583,1
-74.02964,40.63415,1
-74.081436,40.646023,1
-74.20881,40.54367,1
-74.137375,40.54958,1
-74.1977,40.558887,1
-74.08722,40.613308,1
-74.10707,40.61505,1
-74.116196,40.62894,1
-74.102325,40.577946,1
-74.02288,40.619465,1
-74.02622,40.62149,1
-74.11551,40.564774,1
-74.03067,40.63639,1
-74.11979,40.575813,1
-74.084656,40.615204,1
-73.98453,40.575302,1
-74.11667,40.63171,1
-74.0222,40.637203,1
-74.095924,40.63172,1
-73.99459,40.60242,1
-74.009636,40.621635,1
-74.02836,40.6228,1
-74.09245,40.635616,1
-74.032326,40.634792,1
-74.02666,40.61651,1
-74.11149,40.568764,1
-74.01303,40.608032,1
-74.08361,40.59791,1
-74.01116,40.6374,1
-74.01214,40.615788,1
-74.02723,40.620323,1
-74.01283,40.625454,1
-74.02064,40.642174,1
-74.087425,40.61593,1
-74.022644,40.629486,1
-74.12257,40.613075,1
-74.215034,40.542103,1
-74.079735,40.62895,1
-74.076965,40.62016,1
-74.02193,40.637436,1
-74.00494,40.62615,1
-74.081436,40.646023,1
-74.0222,40.637203,1
-74.11685,40.613525,1
-74.032326,40.634792,1
-73.98266,40.57686,1
-74.09598,40.64481,1
-74.000465,40.605934,1
-74.02292,40.636105,1
-74.108734,40.611286,1
-74.035164,40.620636,1
-74.01097,40.616905,1
-73.979645,40.57554,1
-74.01254,40.632633,1
-74.00461,40.619576,1
-73.98381,40.589043,1
-74.109116,40.57961,1
-73.99661,40.598045,1
-74.032326,40.634792,1
-74.169754,40.563446,1
-74.105,40.632145,1
-73.99739,40.596184,1
-74.169014,40.540836,1
-74.15673,40.55198,1
