lat,lon,type
40.786105,-73.633036,1
40.786105,-73.620983,1
40.795669,-74.199555,1
40.795669,-74.187502,1
40.795669,-74.175448,1
40.795669,-74.163395,1
40.795669,-73.958483,1
40.795669,-73.874108,1
40.795669,-73.850001,1
40.795669,-73.837947,1
40.795669,-73.825894,1
40.795669,-73.657143,1
40.795669,-73.64509,1
40.795669,-73.620983,1
40.805233,-74.199555,1
40.805233,-74.187502,1
40.805233,-74.175448,1
40.805233,-73.958483,1
40.805233,-73.94643,1
40.805233,-73.874108,1
40.805233,-73.837947,1
40.805233,-73.825894,1
40.805233,-73.81384,1
40.805233,-73.801787,1
40.805233,-73.64509,1
40.805233,-73.633036,1
40.814797,-74.199555,1
40.814797,-74.187502,1
40.814797,-73.94643,1
40.814797,-73.886162,1
40.814797,-73.825894,1
40.814797,-73.633036,1
40.814797,-73.620983,1
40.824361,-74.199555,1
40.824361,-73.934376,1
40.824361,-73.898215,1
40.824361,-73.825894,1
40.824361,-73.81384,1
40.824361,-73.620983,1
40.833925,-74.199555,1
40.833925,-73.898215,1
40.833925,-73.825894,1
40.833925,-73.81384,1
40.833925,-73.729465,1
40.843489,-74.211609,1
40.843489,-73.898215,1
40.843489,-73.886162,1
40.843489,-73.862055,1
40.853053,-73.862055,1
40.853053,-73.850001,1
40.853053,-73.825894,1
40.862617,-73.850001,1
40.872181,-73.898215,1
40.872181,-73.886162,1
40.872181,-73.862055,1
40.872181,-73.837947,1
40.872181,-73.825894,1
40.881745,-73.862055,1
40.881745,-73.850001,1
40.881745,-73.837947,1
40.891309,-73.934376,1
40.891309,-73.910269,1
40.891309,-73.862055,1
40.891309,-73.825894,1
40.900873,-73.862055,1
40.900873,-73.850001,1
40.900873,-73.837947,1
40.900873,-73.825894,1
40.910437,-73.922323,1
40.910437,-73.910269,1
40.910437,-73.898215,1
40.910437,-73.874108,1
40.910437,-73.862055,1
40.910437,-73.850001,1
40.910437,-73.837947,1
40.910437,-73.825894,1
40.920001,-73.934376,1
40.920001,-73.922323,1
40.920001,-73.910269,1
40.920001,-73.898215,1
40.920001,-73.886162,1
40.920001,-73.874108,1
40.920001,-73.862055,1
40.920001,-73.850001,1
40.920001,-73.837947,1
40.920001,-73.825894,1
40.929565,-73.94643,1
40.929565,-73.934376,1
40.929565,-73.922323,1
40.929565,-73.910269,1
40.929565,-73.898215,1
40.929565,-73.886162,1
40.929565,-73.874108,1
40.929565,-73.862055,1
40.929565,-73.850001,1
40.929565,-73.837947,1
40.929565,-73.825894,1
40.939129,-73.994644,1
40.939129,-73.958483,1
40.939129,-73.94643,1
40.939129,-73.934376,1
40.939129,-73.922323,1
40.939129,-73.910269,1
40.939129,-73.898215,1
40.939129,-73.886162,1
40.939129,-73.874108,1
40.939129,-73.862055,1
40.939129,-73.850001,1
40.939129,-73.837947,1
40.939129,-73.825894,1
40.939129,-73.81384,1
40.948693,-74.006698,1
40.948693,-73.970537,1
40.948693,-73.958483,1
40.948693,-73.94643,1
40.948693,-73.934376,1
40.948693,-73.922323,1
40.948693,-73.910269,1
40.948693,-73.898215,1
40.948693,-73.886162,1
40.948693,-73.874108,1
40.948693,-73.862055,1
40.948693,-73.850001,1
40.948693,-73.837947,1
40.948693,-73.825894,1
40.948693,-73.81384,1
40.958257,-74.030805,1
40.958257,-73.982591,1
40.958257,-73.970537,1
40.958257,-73.958483,1
40.958257,-73.94643,1
40.958257,-73.934376,1
40.958257,-73.922323,1
40.958257,-73.910269,1
40.958257,-73.898215,1
40.958257,-73.886162,1
40.958257,-73.874108,1
40.958257,-73.862055,1
40.958257,-73.850001,1
40.958257,-73.837947,1
40.958257,-73.825894,1
40.958257,-73.81384,1
40.967821,-74.054912,1
40.967821,-74.042859,1
40.967821,-73.994644,1
40.967821,-73.982591,1
40.967821,-73.970537,1
40.967821,-73.958483,1
40.967821,-73.94643,1
40.967821,-73.934376,1
40.967821,-73.922323,1
40.967821,-73.910269,1
40.967821,-73.898215,1
40.967821,-73.886162,1
40.967821,-73.874108,1
40.967821,-73.862055,1
40.967821,-73.850001,1
40.967821,-73.837947,1
40.967821,-73.825894,1
40.967821,-73.81384,1
40.967821,-73.801787,1
