name,lat,lon
failure, 40.642646, -73.620983 
failure, 40.652210, -74.151341 
failure, 40.652210, -74.139287 
failure, 40.652210, -74.115180 
failure, 40.652210, -74.018751 
failure, 40.652210, -73.994644 
failure, 40.652210, -73.982591 
failure, 40.652210, -73.934376 
failure, 40.652210, -73.850001 
failure, 40.652210, -73.825894 
failure, 40.652210, -73.753572 
failure, 40.652210, -73.741519 
failure, 40.652210, -73.729465 
failure, 40.652210, -73.717411 
failure, 40.652210, -73.705358 
failure, 40.652210, -73.693304 
failure, 40.652210, -73.681251 
failure, 40.652210, -73.669197 
failure, 40.661774, -74.151341 
failure, 40.661774, -74.030805 
failure, 40.661774, -74.006698 
failure, 40.661774, -73.958483 
failure, 40.661774, -73.934376 
failure, 40.661774, -73.898215 
failure, 40.661774, -73.886162 
failure, 40.661774, -73.874108 
failure, 40.661774, -73.837947 
failure, 40.661774, -73.765626 
failure, 40.661774, -73.753572 
failure, 40.661774, -73.741519 
failure, 40.661774, -73.729465 
failure, 40.661774, -73.717411 
failure, 40.671338, -74.151341 
failure, 40.671338, -74.006698 
failure, 40.671338, -73.910269 
failure, 40.671338, -73.850001 
failure, 40.671338, -73.825894 
failure, 40.671338, -73.813840 
failure, 40.671338, -73.741519 
failure, 40.671338, -73.620983 
failure, 40.680902, -74.151341 
failure, 40.680902, -74.006698 
failure, 40.680902, -73.970537 
failure, 40.680902, -73.958483 
failure, 40.680902, -73.946430 
failure, 40.680902, -73.874108 
failure, 40.680902, -73.850001 
failure, 40.680902, -73.813840 
failure, 40.680902, -73.633036 
failure, 40.680902, -73.620983 
failure, 40.690466, -74.163395 
failure, 40.690466, -74.151341 
failure, 40.690466, -73.970537 
failure, 40.690466, -73.898215 
failure, 40.690466, -73.645090 
failure, 40.690466, -73.633036 
failure, 40.690466, -73.620983 
failure, 40.700030, -74.163395 
failure, 40.700030, -74.151341 
failure, 40.700030, -73.982591 
failure, 40.700030, -73.958483 
failure, 40.700030, -73.946430 
failure, 40.700030, -73.898215 
failure, 40.700030, -73.862055 
failure, 40.700030, -73.765626 
failure, 40.700030, -73.753572 
failure, 40.700030, -73.729465 
failure, 40.700030, -73.657143 
failure, 40.700030, -73.645090 
failure, 40.700030, -73.633036 
failure, 40.700030, -73.620983 
failure, 40.709594, -74.163395 
failure, 40.709594, -73.934376 
failure, 40.709594, -73.922323 
failure, 40.709594, -73.898215 
failure, 40.709594, -73.874108 
failure, 40.709594, -73.669197 
failure, 40.709594, -73.657143 
failure, 40.709594, -73.645090 
failure, 40.709594, -73.633036 
failure, 40.709594, -73.620983 
failure, 40.719158, -74.163395 
failure, 40.719158, -74.030805 
failure, 40.719158, -74.018751 
failure, 40.719158, -73.958483 
failure, 40.719158, -73.934376 
failure, 40.719158, -73.910269 
failure, 40.719158, -73.886162 
failure, 40.719158, -73.874108 
failure, 40.719158, -73.850001 
failure, 40.719158, -73.801787 
failure, 40.719158, -73.777679 
failure, 40.719158, -73.753572 
failure, 40.719158, -73.741519 
failure, 40.719158, -73.681251 
failure, 40.719158, -73.669197 
failure, 40.719158, -73.657143 
failure, 40.719158, -73.645090 
failure, 40.719158, -73.633036 
failure, 40.719158, -73.620983 
failure, 40.728722, -74.163395 
failure, 40.728722, -74.066966 
failure, 40.728722, -74.054912 
failure, 40.728722, -74.042859 
failure, 40.728722, -73.994644 
failure, 40.728722, -73.958483 
failure, 40.728722, -73.946430 
failure, 40.728722, -73.934376 
failure, 40.728722, -73.922323 
failure, 40.728722, -73.898215 
failure, 40.728722, -73.825894 
failure, 40.728722, -73.789733 
failure, 40.728722, -73.741519 
failure, 40.728722, -73.705358 
failure, 40.728722, -73.693304 
failure, 40.728722, -73.681251 
failure, 40.728722, -73.669197 
failure, 40.728722, -73.657143 
failure, 40.728722, -73.645090 
failure, 40.728722, -73.633036 
failure, 40.728722, -73.620983 
failure, 40.738286, -74.175448 
failure, 40.738286, -74.163395 
failure, 40.738286, -74.091073 
failure, 40.738286, -74.079019 
failure, 40.738286, -74.066966 
failure, 40.738286, -74.006698 
failure, 40.738286, -73.958483 
failure, 40.738286, -73.934376 
failure, 40.738286, -73.898215 
failure, 40.738286, -73.874108 
failure, 40.738286, -73.825894 
failure, 40.738286, -73.789733 
failure, 40.738286, -73.777679 
failure, 40.738286, -73.765626 
failure, 40.738286, -73.729465 
failure, 40.738286, -73.717411 
failure, 40.738286, -73.693304 
failure, 40.738286, -73.681251 
failure, 40.738286, -73.669197 
failure, 40.738286, -73.657143 
failure, 40.738286, -73.645090 
failure, 40.738286, -73.633036 
failure, 40.738286, -73.620983 
failure, 40.747849, -74.175448 
failure, 40.747849, -74.163395 
failure, 40.747849, -73.946430 
failure, 40.747849, -73.910269 
failure, 40.747849, -73.862055 
failure, 40.747849, -73.825894 
failure, 40.747849, -73.801787 
failure, 40.747849, -73.789733 
failure, 40.747849, -73.705358 
failure, 40.747849, -73.693304 
failure, 40.747849, -73.681251 
failure, 40.747849, -73.669197 
failure, 40.747849, -73.657143 
failure, 40.747849, -73.645090 
failure, 40.747849, -73.633036 
failure, 40.747849, -73.620983 
failure, 40.757413, -74.175448 
failure, 40.757413, -74.163395 
failure, 40.757413, -73.946430 
failure, 40.757413, -73.910269 
failure, 40.757413, -73.898215 
failure, 40.757413, -73.874108 
failure, 40.757413, -73.862055 
failure, 40.757413, -73.765626 
failure, 40.757413, -73.753572 
failure, 40.757413, -73.620983 
failure, 40.766977, -74.175448 
failure, 40.766977, -73.910269 
failure, 40.766977, -73.898215 
