lat,lon,type,
-73.83168,40.86879,1
-73.88885,40.848133,1
-73.84599,40.90316,1
-73.81809,40.82048,1
-73.89083,40.820305,1
-73.807076,40.82077,1
-73.86366,40.83265,1
-73.907234,40.885155,1
-73.90408,40.882385,1
-73.93425,40.848625,1
-73.90836,40.87564,1
-73.87187,40.85401,1
-73.906456,40.853474,1
-73.94851,40.833843,1
-73.828285,40.833126,1
-73.909225,40.8518,1
-73.83317,40.86832,1
-73.92189,40.8651,1
-73.89589,40.82099,1
-73.939224,40.848682,1
-73.89194,40.824654,1
-73.85021,40.82833,1
-73.83894,40.843212,1
-73.84804,40.819016,1
-73.82509,40.780712,1
-73.8502,40.81005,1
-73.88467,40.879745,1
-73.90079,40.856045,1
-73.826965,40.88254,1
-73.93515,40.84231,1
-73.850174,40.834354,1
-73.897736,40.861347,1
-73.88199,40.828354,1
-73.90434,40.905968,1
-73.91282,40.861862,1
-73.82625,40.84299,1
-73.94307,40.84019,1
-73.85534,40.87954,1
-73.83168,40.86879,1
-73.86251,40.8678,1
-73.85566,40.82463,1
-73.881256,40.88271,1
-73.937935,40.841084,1
-73.906586,40.879807,1
-73.84904,40.87617,1
-73.87622,40.824085,1
-73.944435,40.83468,1
-73.85302,40.874878,1
-73.89741,40.867474,1
-73.85216,40.895134,1
-73.908165,40.81304,1
-73.942505,40.832237,1
-73.849106,40.89,1
-73.90963,40.83228,1
-73.81876,40.787678,1
-73.89799,40.862404,1
-73.86851,40.861362,1
-73.874374,40.82433,1
-73.87713,40.895466,1
-73.81918,40.822315,1
-73.84105,40.828125,1
-73.895134,40.833195,1
-73.890915,40.826786,1
-73.89589,40.86226,1
-73.94583,40.832764,1
-73.90842,40.85132,1
-73.882744,40.866047,1
-73.94053,40.845367,1
-73.907646,40.880398,1
-73.91282,40.861862,1
-73.90554,40.8291,1
-73.902245,40.829597,1
-73.861725,40.828293,1
-73.92124,40.86131,1
-73.912964,40.814266,1
-73.85038,40.829052,1
-73.844925,40.832752,1
-73.86356,40.837864,1
-73.91712,40.817513,1
-73.9023,40.862717,1
-73.86681,40.85095,1
-73.86345,40.86782,1
-73.937675,40.848392,1
-73.88908,40.816574,1
-73.93687,40.847248,1
-73.88173,40.831287,1
-73.83555,40.836105,1
-73.91488,40.851044,1
-73.89112,40.813805,1
-73.91311,40.88281,1
-73.92444,40.823456,1
-73.78825,40.85084,1
-73.861404,40.89225,1
-73.904106,40.90686,1
-73.81457,40.790733,1
-73.901184,40.838196,1
-73.90419,40.813084,1
-73.90479,40.87892,1
-73.9172,40.85592,1
-73.89357,40.861923,1
-73.86559,40.859592,1
-73.820984,40.825592,1
-73.916916,40.82839,1
-73.86919,40.827297,1
-73.89083,40.820305,1
-73.90281,40.850067,1
-73.85316,40.888798,1
-73.91614,40.849003,1
-73.90841,40.880817,1
-73.85197,40.865368,1
-73.875275,40.87714,1
-73.857285,40.81342,1
-73.85868,40.826424,1
-73.915306,40.84196,1
-73.91353,40.819542,1
-73.823586,40.827866,1
-73.89929,40.818146,1
-73.9037,40.858707,1
-73.85931,40.889923,1
-73.90757,40.844734,1
-73.91282,40.861862,1
-73.83168,40.86879,1
-73.84812,40.814686,1
-73.88321,40.876495,1
-73.83747,40.873222,1
-73.902336,40.824665,1
-73.90757,40.844734,1
-73.895744,40.85814,1
-73.870964,40.840057,1
-73.83344,40.858723,1
-73.92975,40.832283,1
-73.839096,40.8422,1
-73.86613,40.845222,1
-73.819855,40.890076,1
-73.92331,40.837315,1
-73.89544,40.815845,1
-73.93977,40.841076,1
-73.94017,40.84883,1
-73.88473,40.851757,1
-73.93824,40.84691,1
-73.86816,40.83136,1
-73.85839,40.813995,1
-73.83894,40.843212,1
-73.91955,40.81655,1
-73.92124,40.86131,1
-73.89083,40.820305,1
-73.89544,40.815845,1
-73.89056,40.820087,1
-73.89705,40.846825,1
-73.91317,40.825455,1
-73.93519,40.844845,1
-73.92472,40.86155,1
-73.861626,40.8305,1
-73.89544,40.815845,1
-73.86056,40.86553,1
-73.870155,40.87831,1
-73.91369,40.83226,1
-73.92049,40.83714,1
-73.848076,40.880157,1
-73.93903,40.84394,1
-73.904564,40.876503,1
-73.863335,40.81478,1
-73.85335,40.84247,1
-73.839966,40.872414,1
-73.85455,40.8726,1
-73.89056,40.820087,1
-73.916794,40.854874,1
-73.88972,40.81943,1
-73.87462,40.829502,1
-73.85341,40.89213,1
-73.857376,40.89339,1
-73.89604,40.86923,1
-73.90142,40.846863,1
-73.82463,40.82735,1
-73.90765,40.850857,1
-73.870155,40.87831,1
-73.917564,40.863018,1
-73.88725,40.82102,1
-73.83557,40.851963,1
-73.89083,40.820305,1
-73.932335,40.846153,1
-73.913345,40.81361,1
-73.89112,40.858383,1
-73.892845,40.820972,1
-73.870155,40.87831,1
-73.840744,40.87003,1
-73.890785,40.855812,1
-73.86705,40.87518,1
-73.90716,40.81584,1
-73.84307,40.839794,1
-73.893074,40.819363,1
-73.86238,40.865532,1
-73.922676,40.826855,1
-73.85234,40.83701,1
-73.91642,40.82929,1
-73.9087,40.83394,1
-73.81794,40.789955,1
-73.90145,40.812897,1
-73.867714,40.854504,1
-73.867714,40.854504,1
-73.899956,40.857418,1
-73.892044,40.84434,1
-73.835014,40.838104,1
-73.93455,40.850414,1
-73.84511,40.896687,1
-73.86266,40.891823,1
-73.85308,40.85977,1
-73.914566,40.819096,1
-73.84325,40.87911,1
-73.92505,40.84442,1
-73.89083,40.820305,1
-73.85462,40.844566,1
-73.87001,40.83082,1
-73.858795,40.824207,1
-73.91619,40.842335,1
