lat,lon,type
40.795669,-73.741519,2
40.795669,-73.729465,2
40.795669,-73.717411,2
40.795669,-73.705358,2
40.795669,-73.693304,2
40.795669,-73.681251,2
40.805233,-74.163395,2
40.805233,-74.151341,2
40.805233,-74.139287,2
40.805233,-74.127234,2
40.805233,-74.11518,2
40.805233,-74.103127,2
40.805233,-74.091073,2
40.805233,-74.079019,2
40.805233,-74.066966,2
40.805233,-74.054912,2
40.805233,-74.042859,2
40.805233,-74.030805,2
40.805233,-74.018751,2
40.805233,-74.006698,2
40.805233,-73.994644,2
40.805233,-73.982591,2
40.805233,-73.970537,2
40.805233,-73.934376,2
40.805233,-73.922323,2
40.805233,-73.910269,2
40.805233,-73.898215,2
40.805233,-73.789733,2
40.805233,-73.777679,2
40.805233,-73.765626,2
40.805233,-73.753572,2
40.805233,-73.741519,2
40.805233,-73.729465,2
40.805233,-73.717411,2
40.805233,-73.705358,2
40.805233,-73.693304,2
40.805233,-73.681251,2
40.805233,-73.669197,2
40.814797,-74.175448,2
40.814797,-74.163395,2
40.814797,-74.151341,2
40.814797,-74.139287,2
40.814797,-74.127234,2
40.814797,-74.11518,2
40.814797,-74.103127,2
40.814797,-74.091073,2
40.814797,-74.079019,2
40.814797,-74.066966,2
40.814797,-74.054912,2
40.814797,-74.042859,2
40.814797,-74.030805,2
40.814797,-74.018751,2
40.814797,-74.006698,2
40.814797,-73.994644,2
40.814797,-73.982591,2
40.814797,-73.922323,2
40.814797,-73.837947,2
40.814797,-73.81384,2
40.814797,-73.777679,2
40.814797,-73.765626,2
40.814797,-73.753572,2
40.814797,-73.741519,2
40.814797,-73.729465,2
40.814797,-73.717411,2
40.814797,-73.705358,2
40.814797,-73.693304,2
40.814797,-73.681251,2
40.814797,-73.669197,2
40.814797,-73.657143,2
40.824361,-74.175448,2
40.824361,-74.163395,2
40.824361,-74.151341,2
40.824361,-74.139287,2
40.824361,-74.127234,2
40.824361,-74.11518,2
40.824361,-74.103127,2
40.824361,-74.091073,2
40.824361,-74.079019,2
40.824361,-74.066966,2
40.824361,-74.054912,2
40.824361,-74.042859,2
40.824361,-74.030805,2
40.824361,-74.018751,2
40.824361,-74.006698,2
40.824361,-73.994644,2
40.824361,-73.970537,2
40.824361,-73.958483,2
40.824361,-73.94643,2
40.824361,-73.837947,2
40.824361,-73.741519,2
40.824361,-73.729465,2
40.824361,-73.717411,2
40.824361,-73.705358,2
40.824361,-73.693304,2
40.824361,-73.681251,2
40.824361,-73.669197,2
40.824361,-73.657143,2
40.833925,-74.187502,2
40.833925,-74.175448,2
40.833925,-74.163395,2
40.833925,-74.151341,2
40.833925,-74.139287,2
40.833925,-74.127234,2
40.833925,-74.11518,2
40.833925,-74.103127,2
40.833925,-74.091073,2
40.833925,-74.079019,2
40.833925,-74.066966,2
40.833925,-74.054912,2
40.833925,-74.042859,2
40.833925,-74.030805,2
40.833925,-74.018751,2
40.833925,-74.006698,2
40.833925,-73.982591,2
40.833925,-73.970537,2
40.833925,-73.934376,2
40.833925,-73.874108,2
40.833925,-73.837947,2
40.833925,-73.717411,2
40.833925,-73.705358,2
40.833925,-73.693304,2
40.833925,-73.681251,2
40.833925,-73.669197,2
40.833925,-73.657143,2
40.833925,-73.64509,2
40.843489,-74.199555,2
40.843489,-74.187502,2
40.843489,-74.175448,2
40.843489,-74.163395,2
40.843489,-74.151341,2
40.843489,-74.139287,2
40.843489,-74.127234,2
40.843489,-74.11518,2
40.843489,-74.103127,2
40.843489,-74.091073,2
40.843489,-74.079019,2
40.843489,-74.066966,2
40.843489,-74.054912,2
40.843489,-74.042859,2
40.843489,-74.030805,2
40.843489,-74.018751,2
40.843489,-73.994644,2
40.843489,-73.982591,2
40.843489,-73.970537,2
40.843489,-73.958483,2
40.843489,-73.94643,2
40.843489,-73.898215,2
40.843489,-73.886162,2
40.843489,-73.837947,2
40.843489,-73.825894,2
40.843489,-73.705358,2
40.843489,-73.693304,2
40.843489,-73.681251,2
40.843489,-73.669197,2
40.843489,-73.657143,2
40.843489,-73.64509,2
40.843489,-73.633036,2
40.853053,-74.199555,2
40.853053,-74.187502,2
40.853053,-74.175448,2
40.853053,-74.163395,2
40.853053,-74.151341,2
40.853053,-74.139287,2
40.853053,-74.127234,2
40.853053,-74.11518,2
40.853053,-74.103127,2
40.853053,-74.091073,2
40.853053,-74.079019,2
40.853053,-74.066966,2
40.853053,-74.054912,2
40.853053,-74.042859,2
40.853053,-74.030805,2
40.853053,-74.006698,2
40.853053,-73.994644,2
40.853053,-73.982591,2
40.853053,-73.922323,2
40.853053,-73.837947,2
40.853053,-73.81384,2
40.853053,-73.801787,2
40.853053,-73.789733,2
40.853053,-73.693304,2
40.853053,-73.681251,2
40.853053,-73.669197,2
40.853053,-73.657143,2
40.853053,-73.64509,2
40.853053,-73.633036,2
40.853053,-73.620983,2
40.862617,-74.211609,2
40.862617,-74.199555,2
40.862617,-74.187502,2
40.862617,-74.175448,2
40.862617,-74.163395,2
40.862617,-74.151341,2
40.862617,-74.139287,2
40.862617,-74.127234,2
40.862617,-74.11518,2
40.862617,-74.103127,2
40.862617,-74.091073,2
40.862617,-74.079019,2
40.862617,-74.066966,2
40.862617,-74.054912,2
40.862617,-74.030805,2
40.862617,-74.018751,2
40.862617,-74.006698,2
40.862617,-73.81384,2
40.862617,-73.801787,2
40.862617,-73.789733,2
40.862617,-73.777679,2
40.862617,-73.681251,2
40.862617,-73.669197,2
40.862617,-73.657143,2
40.862617,-73.64509,2
40.862617,-73.633036,2
40.862617,-73.620983,2
40.872181,-74.211609,2
40.872181,-74.199555,2
40.872181,-74.187502,2
40.872181,-74.175448,2
40.872181,-74.163395,2
40.872181,-74.151341,2
40.872181,-74.139287,2
40.872181,-74.127234,2
40.872181,-74.11518,2
40.872181,-74.103127,2
40.872181,-74.091073,2
40.872181,-74.079019,2
40.872181,-74.066966,2
40.872181,-74.042859,2
40.872181,-74.030805,2
40.872181,-73.81384,2
40.872181,-73.801787,2
40.872181,-73.789733,2
40.872181,-73.777679,2
40.872181,-73.765626,2
40.872181,-73.669197,2
40.872181,-73.657143,2
40.872181,-73.64509,2
40.872181,-73.633036,2
40.872181,-73.620983,2
40.881745,-74.211609,2
40.881745,-74.199555,2
40.881745,-74.187502,2
40.881745,-74.175448,2
40.881745,-74.163395,2
40.881745,-74.151341,2
40.881745,-74.139287,2
40.881745,-74.127234,2
40.881745,-74.11518,2
40.881745,-74.103127,2
40.881745,-74.091073,2
40.881745,-74.079019,2
40.881745,-74.054912,2
40.881745,-74.042859,2
40.881745,-73.94643,2
40.881745,-73.886162,2
40.881745,-73.825894,2
40.881745,-73.81384,2
40.881745,-73.801787,2
40.881745,-73.789733,2
40.881745,-73.777679,2
40.881745,-73.765626,2
40.881745,-73.753572,2
40.881745,-73.657143,2
40.881745,-73.64509,2
40.881745,-73.633036,2
40.881745,-73.620983,2
40.891309,-74.211609,2
40.891309,-74.199555,2
40.891309,-74.187502,2
40.891309,-74.175448,2
40.891309,-74.163395,2
40.891309,-74.139287,2
40.891309,-74.127234,2
40.891309,-74.11518,2
40.891309,-74.103127,2
40.891309,-74.091073,2
40.891309,-74.066966,2
40.891309,-73.970537,2
40.891309,-73.958483,2
40.891309,-73.81384,2
40.891309,-73.801787,2
40.891309,-73.789733,2
40.891309,-73.777679,2
40.891309,-73.765626,2
40.891309,-73.753572,2
40.891309,-73.741519,2
40.891309,-73.64509,2
40.891309,-73.633036,2
40.891309,-73.620983,2
40.900873,-74.211609,2
40.900873,-74.199555,2
40.900873,-74.187502,2
40.900873,-74.175448,2
40.900873,-74.163395,2
40.900873,-74.151341,2
40.900873,-74.139287,2
40.900873,-74.127234,2
40.900873,-74.11518,2
40.900873,-74.079019,2
40.900873,-73.982591,2
40.900873,-73.970537,2
40.900873,-73.898215,2
40.900873,-73.886162,2
40.900873,-73.801787,2
40.900873,-73.789733,2
40.900873,-73.777679,2
40.900873,-73.765626,2
40.900873,-73.753572,2
40.900873,-73.741519,2
40.900873,-73.729465,2
40.900873,-73.633036,2
40.900873,-73.620983,2
40.910437,-74.211609,2
40.910437,-74.199555,2
40.910437,-74.187502,2
40.910437,-74.175448,2
40.910437,-74.163395,2
40.910437,-74.151341,2
40.910437,-74.139287,2
40.910437,-74.127234,2
40.910437,-74.091073,2
40.910437,-73.994644,2
40.910437,-73.982591,2
40.910437,-73.886162,2
40.910437,-73.801787,2
40.910437,-73.789733,2
40.910437,-73.777679,2
40.910437,-73.765626,2
40.910437,-73.753572,2
40.910437,-73.741519,2
40.910437,-73.729465,2
40.910437,-73.717411,2
40.910437,-73.705358,2
40.910437,-73.620983,2
40.920001,-74.211609,2
40.920001,-74.199555,2
40.920001,-74.187502,2
40.920001,-74.175448,2
40.920001,-74.163395,2
40.920001,-74.151341,2
40.920001,-74.139287,2
40.920001,-74.127234,2
40.920001,-74.006698,2
40.920001,-73.994644,2
40.920001,-73.801787,2
40.920001,-73.789733,2
40.920001,-73.777679,2
40.920001,-73.765626,2
40.920001,-73.753572,2
40.920001,-73.741519,2
40.920001,-73.729465,2
40.920001,-73.717411,2
40.920001,-73.705358,2
40.920001,-73.693304,2
40.929565,-74.211609,2
40.929565,-74.199555,2
40.929565,-74.187502,2
40.929565,-74.175448,2
40.929565,-74.163395,2
40.929565,-74.151341,2
40.929565,-74.139287,2
40.929565,-74.030805,2
40.929565,-74.018751,2
40.929565,-74.006698,2
40.929565,-73.801787,2
40.929565,-73.789733,2
40.929565,-73.777679,2
40.929565,-73.765626,2
40.929565,-73.753572,2
40.929565,-73.741519,2
40.929565,-73.729465,2
40.929565,-73.717411,2
40.929565,-73.705358,2
40.929565,-73.693304,2
40.929565,-73.681251,2
40.939129,-74.211609,2
40.939129,-74.199555,2
40.939129,-74.187502,2
40.939129,-74.175448,2
40.939129,-74.163395,2
40.939129,-74.151341,2
40.939129,-74.042859,2
40.939129,-74.030805,2
40.939129,-73.789733,2
40.939129,-73.777679,2
40.939129,-73.765626,2
40.939129,-73.753572,2
40.939129,-73.741519,2
40.939129,-73.729465,2
40.939129,-73.717411,2
40.939129,-73.705358,2
40.939129,-73.693304,2
40.939129,-73.681251,2
40.939129,-73.669197,2
40.948693,-74.211609,2
40.948693,-74.199555,2
40.948693,-74.187502,2
40.948693,-74.175448,2
40.948693,-74.163395,2
40.948693,-74.054912,2
40.948693,-74.042859,2
40.948693,-73.789733,2
40.948693,-73.777679,2
40.948693,-73.765626,2
40.948693,-73.753572,2
40.948693,-73.741519,2
40.948693,-73.729465,2
40.948693,-73.717411,2
40.948693,-73.705358,2
40.948693,-73.693304,2
40.948693,-73.681251,2
40.948693,-73.669197,2
40.948693,-73.657143,2
40.958257,-74.211609,2
40.958257,-74.199555,2
40.958257,-74.175448,2
40.958257,-74.066966,2
40.958257,-73.789733,2
40.958257,-73.777679,2
40.958257,-73.765626,2
40.958257,-73.753572,2
40.958257,-73.741519,2
40.958257,-73.729465,2
40.958257,-73.717411,2
40.958257,-73.705358,2
40.958257,-73.693304,2
40.958257,-73.681251,2
40.958257,-73.669197,2
40.958257,-73.657143,2
40.958257,-73.64509,2
40.967821,-74.211609,2
40.967821,-74.079019,2
40.967821,-73.777679,2
40.967821,-73.765626,2
40.967821,-73.753572,2
40.967821,-73.741519,2
40.967821,-73.729465,2
40.967821,-73.717411,2
40.967821,-73.705358,2
40.967821,-73.693304,2
40.967821,-73.681251,2
40.967821,-73.669197,2
40.967821,-73.657143,2
40.967821,-73.64509,2
40.967821,-73.633036,2
